지점,일시,평균 풍속(m/s),평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C),평균 최대 파고(m),평균 유의 파고(m),최고 유의 파고(m),최고 최대 파고(m),평균 파주기(sec),최고 파주기(sec)
21229,2017-10-07,5.5,1019.5,81,20.3,21.4,2.3,1.4,1.8,3.2,6.4,8
21229,2017-10-08,2.7,1023,81,21.1,21.4,1,.6,.9,1.6,4.4,5.8
21229,2017-10-09,3,1020.9,89,21.5,21.3,.7,.4,.5,.9,3.6,4.6
21229,2017-10-10,4.8,1018.6,83,20.4,21.3,2.2,1.3,2.6,4.5,5.8,9.1
21229,2017-10-11,7.1,1015.3,78,19.6,21.2,2.6,1.6,2.1,3.8,7.3,9.1
21229,2017-10-12,9,1018.9,74,16,21,3.5,2.2,2.7,4.5,7.8,9.1
21229,2017-10-13,8.1,1018.4,78,17.1,20.8,3.2,2,2.4,4.1,6.4,8
21229,2017-10-14,6.5,1023.8,59,17.3,20.9,2.1,1.4,1.8,2.8,5.6,7.1
21229,2017-10-15,6.6,1028.3,50,17.2,20.7,1.8,1.2,1.5,2.6,5.3,7.1
21229,2017-10-16,3.1,1026.7,53,17.8,20.4,1.7,1,1.4,2.3,5.5,6.4
21229,2017-10-17,5.6,1025.4,56,17.4,20.7,1.4,.9,1.1,1.7,4.9,6.4
21229,2017-10-18,8.6,1025.2,57,16.3,20.1,2.7,1.7,2,3.6,5.7,7.1
21229,2017-10-19,6.2,1019.9,62,17.5,20,2.2,1.3,1.6,2.9,6,6.4
21229,2017-10-20,4.5,1019.1,62,17.7,19.9,1.6,1,1.2,2.1,5.6,6.4
21229,2017-10-21,6.2,1018,68,17.9,19.6,1.6,.9,1.3,2.1,5.2,6.4
21229,2017-10-22,13.6,1011.7,70,17.1,19.4,5.9,3.6,6.2,10.1,7.4,9.1
21229,2017-10-23,9.8,1016.6,57,13.7,18.9,8.3,5.2,6.4,10.1,10,10.7
21229,2017-10-24,3,1024.2,49,14.4,18.7,4.6,2.9,4.6,6.8,10.2,10.7
21229,2017-10-25,1.3,1024,52,15.4,18.7,1.6,1,1.6,2.7,7.2,9.1
21229,2017-10-26,3.2,1021.8,59,16.7,18.3,.7,.4,.5,.9,5,8
21229,2017-10-27,4.2,1020.5,66,18.2,18.5,.8,.5,.6,1.1,3.9,4.6
21229,2017-10-28,4.9,1020.1,78,18.4,18.7,1.2,.7,.8,1.6,4.7,5.3
21229,2017-10-29,8.4,1011.4,76,16.4,18.7,2.7,1.6,5.6,9.8,5.3,10.7
21229,2017-10-30,7.5,1021.1,48,12.5,18.2,5.9,3.7,6,8.6,9.5,10.7
21229,2017-10-31,5.8,1021.9,48,15.8,18.1,2.3,1.4,1.8,2.9,8,10.7
21229,2017-11-01,5.8,1018.3,52,17.1,18.1,2.5,1.5,1.8,3.2,6.3,10.7
21229,2017-11-02,1.8,1017.1,67,17.6,18.1,1.2,.8,1,1.6,4.9,5.8
21229,2017-11-03,6.1,1016.1,75,16.3,18.1,2,1.2,3.7,5.8,6,9.1
21229,2017-11-04,8.7,1024.3,60,10.9,18.2,5.9,3.6,4.8,8.3,8.9,10.7
21229,2017-11-05,4.8,1025.5,50,14.6,18.5,2.2,1.3,2.2,3.2,6.8,8
21229,2017-11-06,7.8,1020.7,61,17.2,18.5,2.5,1.5,2,3.1,6,6.4
21229,2017-11-07,3.8,1018.8,67,17.4,18.5,2,1.3,1.8,2.9,6,7.1
21229,2017-11-08,7.2,1015.6,68,17.4,18.1,2.3,1.3,1.7,2.9,5.9,6.4
21229,2017-11-09,5.9,1023.6,62,13.5,17.6,2.9,1.8,2.6,4.6,7.4,9.1
21229,2017-11-10,11.1,1012,66,16.3,17.4,3.3,2,3.7,6.4,6.1,8
21229,2017-11-11,9.2,1016.4,50,11.7,17.1,6,3.6,4.9,9,8.8,10.7
21229,2017-11-12,5.1,1019.8,56,12.8,17.1,2.8,1.8,2.7,3.9,9.4,12.8
21229,2017-11-13,7.9,1014.8,53,15.3,17.2,2.8,1.8,2.1,3.5,9.8,12.8
21229,2017-11-14,7.8,1014.4,49,13.8,17.6,2.9,1.8,2.1,3.9,6.8,8
21229,2017-11-15,9.5,1016.5,48,9.5,17.2,3.8,2.3,3.1,5.8,7.1,8
21229,2017-11-16,6.8,1021.6,47,7.8,17.2,3.1,1.9,2.4,4,7.1,8
21229,2017-11-17,5.7,1017.6,47,12,17.1,1.8,1.1,2.1,3.7,5.6,7.1
21229,2017-11-18,10.6,1014.9,64,7.5,16.8,5.2,3.2,4.2,7.1,8,10.7
21229,2017-11-19,10.3,1020.6,67,4.8,16.5,5,3.2,4.2,6.4,8.1,9.1
21229,2017-11-20,8.6,1021.3,57,7.1,16.3,3.7,2.3,3.4,6,7.4,9.1
21229,2017-11-21,5.5,1023.9,55,10.1,16.1,2.4,1.5,2,3.5,6,8
21229,2017-11-22,7.3,1014.8,50,12.1,16.1,2.5,1.5,2.3,4.4,5.7,6.4
21229,2017-11-23,10.5,1015.5,49,7.1,16.1,4.6,2.7,3.5,6.6,7.6,9.1
21229,2017-11-24,9.4,1020,50,6.2,16,3.8,2.4,2.8,4.6,7.2,8
21229,2017-11-25,9.8,1023.8,52,8.7,15.7,3.7,2.3,3.2,4.9,7,8
21229,2017-11-26,7.4,1022.9,60,9.8,15.7,3.1,1.9,3.2,4.7,6.9,8
21229,2017-11-27,4.7,1026.1,54,11.1,15.6,1.8,1.1,1.6,2.9,6.1,8
21229,2017-11-28,9,1019.5,67,15.3,15.6,2.3,1.4,1.9,2.9,5.3,6.4
21229,2017-11-29,6.4,1020.6,60,12.3,15.5,2.9,1.7,2.9,4.8,6.9,10.7
21229,2017-11-30,7.1,1020.2,64,8.1,,3.8,2.3,3.3,5.3,7.9,10.7
21229,2017-12-01,10.7,1024.8,54,5.8,15.4,4,2.5,3.1,5.2,7.3,8
21229,2017-12-02,4.8,1026.4,45,7.2,15.3,2.1,1.3,2,3.6,6.7,7.1
21229,2017-12-03,5.5,1021.3,51,10.9,15.2,1.5,.9,1.2,1.9,5.5,8
21229,2017-12-04,8,1014.8,52,9,15,2.8,1.7,3.4,6.1,6.5,8
21229,2017-12-05,11.3,1015.1,65,3.5,14.5,5.1,3.2,3.7,6.9,8.1,9.1
21229,2017-12-06,8.1,1021,56,5.1,14.5,3,1.9,2.8,5.2,7,8
21229,2017-12-07,9.2,1018.2,59,7.6,14.4,2.9,1.7,2,3.9,5.7,6.4
21229,2017-12-08,8.2,1016.7,71,4.1,14.2,5.3,3.1,4,7.1,8.5,9.1
21229,2017-12-09,5.8,1017.3,54,5.5,14,3,1.8,2.7,4.3,7,8
21229,2017-12-10,8.5,1010.9,56,9.1,14.3,2.6,1.6,2.8,4.5,5.9,7.1
21229,2017-12-11,12.8,1013.6,57,1.5,14.1,6.8,4.1,5,8.4,8.8,9.1
21229,2017-12-12,11.5,1020.6,75,.4,13.9,6.6,4.1,4.9,8.6,9,10.7
21229,2017-12-13,9.7,1024.2,67,2.8,13.7,4.7,2.9,3.3,5.4,8.5,9.1
21229,2017-12-14,5.6,1029,59,4.6,13.6,4.5,2.8,3.3,6,9,10.7
21229,2017-12-15,6.1,1022.6,56,7.7,13.6,3.4,2.1,3.1,5,9.3,10.7
21229,2017-12-16,10.2,1018.9,55,3.9,12.9,4.3,2.7,4.1,6.3,7.9,9.1
21229,2017-12-17,8.6,1023.9,59,1.4,12.9,3.9,2.4,3,5.1,8.5,9.1
21229,2017-12-18,8.9,1023.7,51,5.4,12.4,3,1.9,2.4,4.3,6.9,8
21229,2017-12-19,9.1,1025.6,64,3.1,12.5,3.8,2.3,3.5,6.4,7.4,9.1
21229,2017-12-20,6.4,1028,51,4.9,12.4,2.3,1.4,1.6,2.7,7,8
21229,2017-12-21,4.7,1026.9,46,6.9,12.4,1.6,1,1.3,2,5.9,7.1
21229,2017-12-22,3.8,1023.3,51,8.4,12.8,1.6,1,1.3,2.2,6.5,7.1
21229,2017-12-23,4.2,1021.6,53,10,13,1.5,1,1.3,2.2,5.4,7.1
21229,2017-12-24,7,,,,,2.1,1.4,3,4.7,5.4,7.1
21229,2017-12-25,9.8,1015.4,62,5.1,12.6,5.4,3.3,4.3,8.3,9,10.7
21229,2017-12-26,12.6,1017.3,60,3.1,12.4,6.1,3.7,4.4,7.5,8.6,9.1
21229,2017-12-27,11.4,1021.8,61,2.2,12.2,5.8,3.6,4.6,7.4,8.4,9.1
21229,2017-12-28,5.3,1025.1,58,4.4,11.9,3.9,2.3,2.6,4.8,8.4,9.1
21229,2017-12-29,6.1,1023.4,60,6.6,12.1,3.2,1.9,3.1,5.1,7.5,9.1
21229,2017-12-30,4.3,1024.7,56,6.6,13.2,3,1.9,2.4,4.1,7.8,9.1
21229,2017-12-31,10.2,1015.8,58,7.3,12.9,3.9,2.5,3.7,7.9,7.8,10.7
21229,2018-01-01,9.5,1022.1,52,5,13,4.9,3,3.5,6.4,8.5,9.1
21229,2018-01-02,10,1022.7,47,5.9,13,4.7,2.8,4,6.6,8.4,9.1
21229,2018-01-03,6.5,1025.6,65,2.7,12.7,4.5,2.8,3.7,6.3,9.1,12.8
21229,2018-01-04,6.2,1024.4,63,3.5,12.5,4.2,2.6,3.7,5.8,9.8,10.7
21229,2018-01-05,3.6,1017.1,63,5.1,12.4,2.1,1.3,2.1,3.6,8,9.1
21229,2018-01-06,5.6,1018.4,62,5.5,12.1,2.5,1.5,1.9,3.3,6.2,8
21229,2018-01-07,4.7,1021.2,56,7.8,11.8,2.1,1.3,1.8,3.2,6.5,8
21229,2018-01-08,5.9,1007.4,69,9.3,11.5,1.6,.9,1.4,2.6,4.6,5.3
21229,2018-01-09,11.5,1005.4,52,3.6,10.3,4.5,2.8,3.5,6.5,7.3,9.1
21229,2018-01-10,10.5,1012.1,55,.4,10,5,3,3.6,5.6,7.6,9.1
21229,2018-01-11,8.7,1018.3,68,-1.5,11,5,3,3.5,5.9,9.9,12.8
21229,2018-01-12,7,1024.3,70,-.5,10.7,4.1,2.6,3,5.3,9.9,12.8
21229,2018-01-13,7,1028.2,56,2,10.6,3.1,1.9,2.3,4.1,7.6,9.1
21229,2018-01-14,6.4,1028.5,53,6.1,12.2,2.4,1.5,2.1,3.4,6.2,8
21229,2018-01-15,8.3,1021.5,60,9.3,10.9,2.9,1.8,2.3,3.5,6,7.1
21229,2018-01-16,5.7,1017.4,64,9.6,10.9,1.8,1.1,1.4,2.2,5.5,6.4
21229,2018-01-17,4.6,1015.9,75,7.7,10.9,1.5,.9,1.1,1.9,5.2,5.8
21229,2018-01-18,6.7,1019.3,57,7.9,10,2.4,1.4,2.1,3.5,6.3,8
21229,2018-01-19,3.2,1021,52,7.3,10.2,1.6,1,1.3,2.5,6.4,8
21229,2018-01-20,6.7,1019.7,51,7.2,10.7,2.1,1.3,2.1,3.7,6,8
21229,2018-01-21,5.8,1021.6,57,4.9,10.9,3.2,1.9,2.6,4.8,7,8
21229,2018-01-22,3.9,1013.6,64,6.3,10.5,1.9,1.2,1.9,2.8,6.7,8
21229,2018-01-23,12.8,1012.7,61,-.2,10.3,6.5,3.9,5.3,10.6,8.6,10.7
21229,2018-01-24,13.7,1019,81,-5.1,9.9,6.5,4,4.6,8.3,9.3,10.7
21229,2018-01-25,9.3,1020.5,68,-2.3,9.8,5.8,3.6,4.2,6.5,10.4,12.8
21229,2018-01-26,10.8,1020.3,70,-2,9.5,6.3,3.9,4.4,8.1,10.1,10.7
21229,2018-01-27,5.7,1024.1,58,1.7,9.5,4.9,3,3.8,7.5,10,10.7
21229,2018-01-28,8.3,1015.4,51,3.6,9.7,3.1,1.9,2.7,4.2,7.6,9.1
21229,2018-01-29,10.7,1016.5,66,-1.3,9.9,4.2,2.6,3.6,5.7,8,9.1
21229,2018-01-30,8.3,1021.1,53,.6,9.8,3.2,1.9,2.5,4.3,7.3,8
21229,2018-01-31,6.3,1024.1,61,2.7,9.5,2.7,1.6,2.1,4.1,6.9,9.1
21229,2018-02-01,2.3,1026.6,49,3.6,9.8,2,1.3,1.5,2.5,6.2,7.1
21229,2018-02-02,6.8,1024.2,60,4.4,10.2,2.9,1.9,4.1,5.7,6.6,8
21229,2018-02-03,8.4,1020,69,1.7,10.2,4.1,2.5,3.7,6.5,7.9,9.1
21229,2018-02-04,9.7,1017.9,81,-.6,10,7.1,4.3,5.9,10.1,10.1,10.7
21229,2018-02-05,11,1018.2,72,-1.9,9.7,5.7,3.5,4.5,7.3,9.7,10.7
21229,2018-02-06,8.7,1018,73,-2.2,9.3,5.7,3.6,4.5,7.7,11.1,12.8
21229,2018-02-07,7.2,1021.1,76,-.9,9.6,4.6,2.9,3.6,5.9,9.7,10.7
21229,2018-02-08,5.4,1022.1,44,2.8,9.8,2.5,1.6,2.1,4.3,8.4,9.1
21229,2018-02-09,7.5,1021,57,7.7,9.7,2.1,1.3,1.8,2.9,5.5,8
21229,2018-02-10,5.8,1015.5,55,7.3,9.8,2,1.2,1.6,3.6,5.7,6.4
21229,2018-02-11,12.8,1016,50,-.7,9.7,5.5,3.4,4.2,8.3,8.6,9.1
21229,2018-02-12,9.7,1016,50,-1.1,9.6,4.9,3,4.2,7.4,8.5,9.1
21229,2018-02-13,9.7,1019,51,1.8,9.4,3.8,2.4,2.9,5,7.4,8
21229,2018-02-14,10.7,1013.8,55,7.8,9.3,4.5,2.6,3.7,5.9,7.1,9.1
21229,2018-02-15,3.5,1019.3,60,3.8,9.3,3.2,2,2.7,4.2,7.7,9.1
21229,2018-02-16,3.9,1014.4,51,5.3,9.4,1.5,.9,1.2,2.2,6.3,8
21229,2018-02-17,,,,,,,,3.6,6.9,,9.1
21229,2018-02-18,3.8,1024.1,49,3.5,9.2,3.1,1.9,2.4,4.2,8.3,10.7
21229,2018-02-19,2.6,1022.1,50,5.2,9.2,2.2,1.3,2,3.4,8.5,10.7
21229,2018-02-20,7.6,1019.6,49,5.8,9.2,2.3,1.4,2,3.2,6.6,8
21229,2018-02-21,6.2,1021.1,63,2.4,9.1,3.2,2,2.8,4.2,7.2,8
21229,2018-02-22,5.3,1020.5,45,4.3,9,1.8,1.1,1.4,2.5,6.4,7.1
21229,2018-02-23,8.7,1020,48,6.9,9,2.6,1.6,2.4,4.1,5.4,6.4
21229,2018-02-24,8.9,1026.7,68,4.2,8.9,3.8,2.3,2.9,5,6.8,8
21229,2018-02-25,7.5,1024.9,71,4.8,8.9,3.3,2,2.5,4.3,6.4,9.1
21229,2018-02-26,5.2,1024,61,6,9.4,2.3,1.5,1.8,3.4,7.3,9.1
21229,2018-02-27,6.4,1022.9,66,7.3,10.3,2,1.2,1.8,2.8,5.4,7.1
21229,2018-02-28,10.4,1013,77,7.1,10.6,3.3,2,4.1,6.8,6.2,8
21229,2018-03-01,14.1,1000,61,6.1,10.9,6.2,3.8,5.3,9,8.6,10.7
21229,2018-03-02,7.9,1015.3,58,4.7,10.9,4.9,3,4.5,8.2,8.9,10.7
21229,2018-03-03,7.9,1012.9,65,10,10.6,2.3,1.4,1.7,2.9,6.2,10.7
21229,2018-03-04,6.4,1014.7,81,10.4,10.4,2.1,1.3,2.6,4.1,8.1,10.7
21229,2018-03-05,10.4,1017.8,74,4.4,10.3,7.2,4.5,6,10.8,8.5,9.1
21229,2018-03-06,4.5,1031.4,54,3.6,10.4,4.1,2.5,4.1,6.6,8.6,9.1
21229,2018-03-07,8.1,1030.9,63,5,10.1,3.3,2,2.4,4.6,6.6,8
21229,2018-03-08,10.9,1016.2,83,5.8,9.6,4,2.5,4.3,7.2,6.6,9.1
21229,2018-03-09,8.9,1023.5,63,1.6,8.8,6.8,4.1,5,9.4,9.6,10.7
21229,2018-03-10,5.4,1022.7,69,5.6,9.1,2.9,1.9,3.1,4.5,7.8,9.1
21229,2018-03-11,6.3,1023.3,64,6,9,2.6,1.6,2.3,3.2,6.4,9.1
21229,2018-03-12,6.1,1022,79,8.5,9.3,2,1.3,2,3.2,6,8
21229,2018-03-13,9.4,1015.7,77,11,9.5,2.6,1.6,2,3.3,5.7,6.4
21229,2018-03-14,4.2,1018.2,84,11.2,10.1,1.7,1,1.7,2.7,5.7,7.1
21229,2018-03-15,9.1,1014.1,85,9.9,10.2,2.6,1.6,4.4,6.8,5.7,8
21229,2018-03-16,10,1026.2,62,2.4,9.7,6.6,4.2,5.8,10.1,9.6,10.7
21229,2018-03-17,5,1028.4,63,4.7,9.5,2.5,1.5,2.4,4.2,7.8,9.1
21229,2018-03-18,5,1020.9,80,9.3,9.4,1.5,.9,1.2,2.1,5.5,9.1
21229,2018-03-19,8.7,1019.8,74,7.3,9.2,2.6,1.6,3.1,5.3,5.3,8
21229,2018-03-20,11.6,1026.5,59,3.8,8.9,4.9,3,3.5,7,7.7,9.1
21229,2018-03-21,11.8,1016,73,4.2,8.5,5.3,3.2,4,7.5,7.9,9.1
21229,2018-03-22,9.4,1011.4,58,5.6,8.6,4.2,2.6,3.7,6.7,8,9.1
21229,2018-03-23,2.7,1017.8,63,7.7,9.2,2,1.3,1.6,3,7.5,9.1
21229,2018-03-24,4.3,1018.4,69,10.1,9.7,1.8,1.1,1.5,2.3,7.2,9.1
21229,2018-03-25,5.3,1020.1,73,11.1,9.9,1.3,.8,1,1.7,5.2,8
21229,2018-03-26,2.9,1018.4,82,11.4,10.7,1.2,.7,.9,1.6,5.1,5.8
21229,2018-03-27,3.9,1015.5,81,12.2,11.1,1,.6,1.1,1.7,4.8,5.3
21229,2018-03-28,6,1013.6,78,13.2,12.1,1.8,1.1,1.3,2.1,5.5,6.4
21229,2018-03-29,5.7,1021,62,11.3,12.1,1.7,1,1.3,2.1,5.5,6.4
21229,2018-03-30,5.8,1027.2,63,9.9,12.1,1.3,.8,1,1.7,4.9,5.8
21229,2018-03-31,7,1019.6,72,11.5,11.8,1.8,1.1,1.4,2.1,5,5.3
21229,2018-04-01,3.6,1015.5,85,13,12,1.3,.8,1.2,2,5,5.8
21229,2018-04-02,4.6,1014.4,88,13.7,12.1,1.1,.6,1.4,2.4,4.5,5.3
21229,2018-04-03,5.1,1016.6,80,12.4,12.1,1.5,.9,1.4,2.1,5.1,6.4
21229,2018-04-04,7.9,1022.1,72,7.5,11.8,3.4,2,2.8,4.5,6.8,8
21229,2018-04-05,7.6,1020.8,67,7.6,11.5,2.4,1.5,2,3.4,5.8,6.4
21229,2018-04-06,7.5,1007.6,80,8.9,11.3,2.8,1.7,2.2,4.6,6.1,7.1
21229,2018-04-07,9,1008.9,67,6.3,11.4,3.4,2.1,2.6,5.2,6.7,8
21229,2018-04-08,8.1,1014.2,52,7.6,11.6,3.4,2.1,2.8,4.5,7.1,8
21229,2018-04-09,5.2,1017.4,63,9.5,11.6,2.8,1.7,2.3,4.1,7.7,9.1
21229,2018-04-10,10.4,1013.7,83,12.7,11.6,3,1.8,3.4,5.8,6.2,8
21229,2018-04-11,7.6,1006.3,73,13.7,11.6,4.1,2.5,4.2,6.3,7.7,9.1
21229,2018-04-12,4.8,1015,60,13,11.6,1.7,1,1.3,2.3,5.5,6.4
21229,2018-04-13,4.6,1026.1,63,10.6,11.6,1.2,.8,1.1,1.6,7.3,10.7
21229,2018-04-14,7.1,1009.5,83,10.4,12.3,2.2,1.3,1.7,3.2,7.3,10.7
21229,2018-04-15,5.6,1009.6,68,10.5,12,2.1,1.3,1.9,3.3,5.9,8
21229,2018-04-16,4.8,1020.1,62,11.1,12.3,1.2,.7,1,1.9,5.1,6.4
21229,2018-04-17,4.7,1020.7,81,11.8,12.3,1.2,.8,.9,1.5,8,9.1
21229,2018-04-18,2.7,1015.4,82,13.4,12.1,.9,.5,.8,1.5,4.3,4.9
21229,2018-04-19,4.2,1014,84,13.4,12,1.8,1.1,1.3,2.2,5.3,6.4
21229,2018-04-20,2.4,1019.2,86,14.1,12.3,1.4,.8,1.3,2.3,5.7,7.1
21229,2018-04-21,3.9,1016.6,78,15.2,13,1.5,.9,1.6,2.5,4.9,5.8
21229,2018-04-22,6.5,1020,79,13.1,13,2.3,1.4,2,3.1,6,8
21229,2018-04-23,9.3,1020,82,11.4,12.3,2.7,1.7,1.9,3.5,6.1,7.1
21229,2018-04-24,10.8,1011.6,85,10.6,11.5,3.4,2.1,2.5,4.2,6.3,7.1
21229,2018-04-25,7.3,1012.9,81,10.4,11,2.7,1.7,2.2,3.6,6.8,7.1
21229,2018-04-26,5.3,1012.9,85,12.1,11.7,1.6,1,1.2,2.1,5.7,9.1
21229,2018-04-27,5.5,1012.5,73,12.2,11.9,2.3,1.4,2.4,4.8,5.8,8
21229,2018-04-28,5.7,1014.1,82,12.8,12,1.8,1.1,1.6,2.6,5.6,8
21229,2018-04-29,6.4,1010.3,79,14.1,12.3,2.5,1.6,2.9,4.9,6.1,7.1
21229,2018-04-30,4.5,1012.7,84,14,12.9,2.4,1.4,2.3,4.2,6.4,8
21229,2018-05-01,2.8,1016.1,86,13.5,13.8,1.3,.8,1.2,1.9,5.7,6.4
21229,2018-05-02,3.7,1005.5,94,13.5,13.5,.8,.5,1.1,1.5,4,5.3
21229,2018-05-03,8.5,1003.7,69,11.4,13.1,4.1,2.6,3.5,5.9,7.5,9.1
21229,2018-05-04,6.5,1007.6,70,14.1,13.7,4.9,3,3.4,6.3,9.8,10.7
21229,2018-05-05,8.1,1012.3,72,15.2,13.8,3.7,2.3,3,4.6,7.6,10.7
21229,2018-05-06,6.2,1009.9,89,13.9,13.6,2.8,1.7,2.7,4.7,6.8,8
21229,2018-05-07,4.8,1009.1,91,13.6,14.1,2,1.2,1.8,2.9,6.4,8
21229,2018-05-08,8.1,1017,82,11.8,13.7,2.5,1.5,2.4,3.7,5.7,7.1
21229,2018-05-09,7.2,1022.8,73,10.4,13.5,3.1,1.8,2.3,4.6,7.1,8
21229,2018-05-10,5.3,1021.9,76,12.2,14,1.9,1.2,1.5,2.6,6.3,7.1
21229,2018-05-11,4.9,1016.2,84,15.2,14.5,1.4,.9,1.1,1.8,5.2,5.8
21229,2018-05-12,5.6,1011.7,85,15.7,14.3,1.6,1,1.2,2,5.4,6.4
21229,2018-05-13,5.4,1006.2,93,14.8,14.2,1.9,1.1,1.5,2.6,5.6,6.4
21229,2018-05-14,3.7,1010.3,89,15.2,14.8,1.2,.7,.9,1.5,4.8,5.8
21229,2018-05-15,3.9,1009.4,89,16.7,15.6,1.2,.7,1.1,1.8,4.6,4.9
21229,2018-05-16,7.4,1006.5,91,17.4,15.3,2.3,1.4,2.4,3.9,5.5,7.1
21229,2018-05-17,4.2,1005.7,94,17.3,15.4,2.5,1.5,2.2,3.5,6.5,7.1
21229,2018-05-18,8.9,1006.5,88,13.6,14.8,2.9,1.7,2.6,4.5,6.1,8
21229,2018-05-19,7.9,1018.4,74,13.7,14.4,3.8,2.3,3.1,4.8,8.4,9.1
21229,2018-05-20,7,1022.9,76,13.5,14.4,2.6,1.6,1.9,3,7.3,9.1
21229,2018-05-21,3.8,1021.2,83,14.5,14.8,1.9,1.2,1.6,2.4,6.2,7.1
21229,2018-05-22,2.9,1014.1,92,15.3,15.3,1,.6,.8,1.3,5,5.3
21229,2018-05-23,4.4,1006.9,87,15.3,15.4,1.1,.7,1,1.6,4.1,5.3
21229,2018-05-24,6,1006.4,78,16.6,15.2,1.3,.8,1.4,2.6,4.5,5.3
21229,2018-05-25,2.9,1006.6,82,17.8,16.3,1.4,.8,1.2,2.1,5.2,5.8
21229,2018-05-26,3.9,1009.6,94,15.9,16.1,1,.6,.7,1.2,4.1,4.6
21229,2018-05-27,2.4,1010.9,87,16.1,16.3,.8,.5,.6,1,4.7,5.3
21229,2018-05-28,3.3,1011.2,93,16.5,16.6,1,.6,.8,1.2,6,8
21229,2018-05-29,2.2,1012.4,93,17,17.1,.6,.4,.5,.8,6.4,8
21229,2018-05-30,2.8,1010.1,87,18.5,17.3,.4,.3,.4,.6,4,6.4
21229,2018-05-31,4.8,1009.9,86,17.4,17.8,.8,.4,.6,1.3,3.4,4.3
21229,2018-06-01,3.5,1014.3,81,18.7,18.5,.5,.3,.5,.9,3.1,3.8
21229,2018-06-02,4.7,1014.3,90,18.9,18.3,.8,.5,.8,1.3,3.5,4.3
21229,2018-06-03,4.1,1012.8,89,19.5,18.5,1.1,.6,1,1.5,4.3,4.6
21229,2018-06-04,4.2,1013,88,19.7,19,1.2,.7,1,1.8,4.6,5.3
21229,2018-06-05,3.2,1012.4,86,19.9,19.4,.8,.5,.7,1.2,4.2,4.9
21229,2018-06-06,3.9,1012,90,19.7,19.6,.6,.3,.4,.8,3.2,3.8
21229,2018-06-07,6,1011.2,92,20,19.7,1.2,.7,.8,1.5,4.2,4.9
21229,2018-06-08,5.5,1007.7,87,20,19.8,1.2,.7,1,1.7,4.6,4.9
21229,2018-06-09,6.3,1011.6,80,17.5,19.4,2.1,1.3,1.6,2.6,6.7,9.1
21229,2018-06-10,7.4,1008.5,75,17.9,19,2.5,1.6,1.8,3.2,6.1,8
21229,2018-06-11,7,1002.4,77,16.8,18.8,2.3,1.4,1.7,2.8,6,8
21229,2018-06-12,7.1,1003.5,82,17.2,18.4,2,1.2,1.5,2.4,5.5,6.4
21229,2018-06-13,4.6,1009.7,77,17.9,18.6,2.1,1.4,1.7,2.7,7.4,9.1
21229,2018-06-14,7,1012.5,73,17.7,18.5,2.5,1.6,1.8,3,7.9,10.7
21229,2018-06-15,7.6,1014.4,74,16.7,18.3,2.9,1.8,2.1,3.6,6.6,8
21229,2018-06-16,3.7,1015.5,71,16.2,18.5,1.9,1.2,1.5,2.4,6.8,8
21229,2018-06-17,3.9,1012,85,17.9,18.3,1.3,.8,1,1.5,6.8,7.1
21229,2018-06-18,2.5,1008,92,19.5,19.1,.8,.5,.6,1.2,5.9,7.1
21229,2018-06-19,4.5,1004.5,92,19.9,19.2,1,.6,.8,2,4.4,5.3
21229,2018-06-20,5.3,1001.6,89,19.7,19.4,1.2,.7,1.1,2,4.3,5.3
21229,2018-06-21,5.1,1005.4,77,20.8,19.5,1.1,.7,.9,1.5,5.2,9.1
21229,2018-06-22,3.6,1008.1,87,21.1,20.2,.7,.4,.7,1,7.9,9.1
21229,2018-06-23,4.3,1003.4,84,21.1,19.8,1,.6,.9,1.8,5.3,8
21229,2018-06-24,3.9,1005.3,83,21.6,20.1,1.4,.8,1.2,1.9,5,5.8
21229,2018-06-25,2,1010.4,93,21.7,21,1,.6,.8,1.4,5.2,5.8
21229,2018-06-26,7.1,1006.6,90,22,20.5,2.2,1.3,3.1,6,5.2,8
21229,2018-06-27,,1000.2,91,21.7,20.5,4.9,2.9,4.1,7.1,8.3,9.1
21229,2018-06-28,,1000.1,91,21.2,21.1,2.8,1.8,2.3,4.2,6.8,8
21229,2018-06-29,,1003.9,93,21.5,21,2.1,1.3,1.6,3,6,8
21229,2018-06-30,,1012,91,21.9,21.3,2,1.2,1.4,2.3,5.4,5.8
21229,2018-07-01,,1013.1,90,22.3,21.5,1.3,.8,1.1,1.9,4.7,5.8
21229,2018-07-02,,1010,91,22.5,21.3,1.4,.9,1.5,2.3,4.9,6.4
21229,2018-07-03,,1003.3,92,22.4,21.7,1.3,.8,2.2,3.9,5.2,10.7
21229,2018-07-04,,996.2,92,22,21.6,3.4,2.1,3.4,5.4,7.1,10.7
21229,2018-07-05,,1005.9,93,20.6,21.6,4.1,2.5,3.2,5.5,9.8,10.7
21229,2018-07-06,,1010.6,88,19.2,21,4.4,2.7,3.1,6,10.5,10.7
21229,2018-07-07,,1012.7,80,19.1,20.8,3.6,2.3,2.9,4.6,8.2,10.7
21229,2018-07-08,,1015,87,19.5,21,2.4,1.5,1.8,3.1,7.4,8
21229,2018-07-09,,1017.8,91,19.7,20.8,1.5,.9,1.1,2,6.5,8
21229,2018-07-10,,1017.2,92,21.6,21.2,.8,.5,.6,1.1,5.6,6.4
21229,2018-07-11,,,,,,,,.4,.8,,6.4
